DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
a3e3b5cd32154694	[RFC] IL Hedge Hook — Automated Impermanent Loss Protection for Uniswap v4 LPs Category: Request for Comment Author: JJ (BELTA Labs) Status: Draft — seeking community feedback No governance action r...	2026-03-15	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/26059/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
a09044f87c534719	How profitable was it to provide liquidity for smaller pairs over this time period in terms of impermanent loss?	2020-09-29	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/2610/20	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
9e480336cfa9f99c	I think it's pretty obvious that the ETH/Stablecoin pools would pose a higher risk to impermanent loss.	2020-09-17	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/423/26	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
5752d79d64867b20	...trades (and / or changes in price) the balance was disproportionate leaving 12 BTC and 90,000 USD (90,000 / 12 = 7.5k per bitcoin) This will cause an impermanent loss on all liquidity providers since the price shown would not be the real price of the asset, this is where the arbitrage traders take profit, since the...	2020-09-22	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/4630/26	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
464ab64dd6726286	...anyone propose something like this so here it goes: The proposal is to direct a small % of the switch fees to fund a project that protects LP's from Impermanent Loss, or at least mitigate it (for example, there is a solution using oracles to correct the prize instead of allowing the arbitrage opportunities) .	2020-09-22	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/5398/1	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
ad0bc4a19cdfda08	don't understand the sarcasm, I am quite happy with my lp earnings even though in some time intervalls impermanent loss is larger than the gain in fees.	2020-11-03	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/8161/7	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
b0b9792fcfe41386	But as long as you are convinced on the value of all assets you provide the impermanent loss in USD doesn't hurt, ca...	2020-11-03	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/8161/7	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
37fd97c97265c547	...ly，with eth/uni pool, it got 40%+ apy without uni rewards for now, I am pretty enjoy it, since I would hold uni and eth anyway, not so care about the impermanent loss for short-term.	2020-11-17	Uniswap	impermanent loss	UndefinedActor	https://gov.uniswap.org/t/8454/10	Forum	Ethereum	Impermanent-loss comprehension gap	Technical liquidity-provision risk that is often misunderstood by consumers.	ImpermanentLossRisk	Risk that liquidity providers underperform simple holding when pooled asset prices diverge.	ImpermanentLossExplanation; LiquidityProvisionWarning; YieldDisclosure	Explain divergence loss in plain language; Warn liquidity providers about price-divergence risk; Disclose that fees may not offset relative loss	PoolRiskBenchmarking; DivergenceLossSimulation; LPStrategyReview	Compare pools by impermanent-loss exposure; Simulate price-divergence scenarios; Review whether LP strategy remains adequate	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
de6737437d4649b9	This idea for a proposal is simple - When a token has been added and liquidity provided, any request for liquidity removal should be put on a timelock (ie 12 -24 hours) AND a notice in big shiny red letters on the trading page should appear, possibly with a link to the an...	2020-11-04	Uniswap	liquidity removal	UndefinedActor	https://gov.uniswap.org/t/8208/1	Forum	Ethereum	Contract and transaction rug-pull pattern	Pattern associated with rug-pull mechanics through removal of pool liquidity.	LiquidityRemovalRisk	Risk that pool liquidity is removed or manipulated, preventing exits or causing severe price losses.	LiquidityRiskDisclosure; ExitWarning; PoolTransparency	Disclose pool liquidity and withdrawal risks; Warn users when exits may be impaired; Show liquidity concentration and removal patterns	LiquidityWithdrawalMonitoring; ExitLiquidityBenchmarking; PoolStressAlert	Monitor sudden liquidity removals; Compare exit liquidity across pools; Alert on pool stress conditions	5. Competition; 7. Disclosure and Transparency; 8. Quality Financial Products; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
386a866e922e7d51	We want new types of professional market markers to take advantage of concentrated liquidity so that swappers (retail) gets better prices (less slippage/price impact).	2021-03-27	Uniswap	price impact	UndefinedActor	https://gov.uniswap.org/t/10418/28	Forum	Ethereum	Execution-quality register	Transaction-execution term indicating price movement caused by the user’s own trade size/liquidity.	PriceImpactRisk	Risk that a consumer's trade size moves market price and produces worse execution.	PriceImpactWarning; TradeSizeDisclosure; RoutingGuidance	Warn users when trade size may move price; Disclose expected price impact before execution; Guide users toward safer routing or order splitting	ExecutionCostBenchmarking; LiquidityDepthMonitoring; TradeSizingRecommendation	Compare implicit execution costs; Monitor liquidity depth; Suggest trade sizing to reduce adverse impact	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
47d3b6a4a428021e	You need something like ~130k$ on V2 to allows to trade 1k$ with 3% of price impact (I havn’t made tho calculation on V3 yet).	2021-05-06	Uniswap	price impact	UndefinedActor	https://gov.uniswap.org/t/11834/2	Forum	Ethereum	Execution-quality register	Transaction-execution term indicating price movement caused by the user’s own trade size/liquidity.	PriceImpactRisk	Risk that a consumer's trade size moves market price and produces worse execution.	PriceImpactWarning; TradeSizeDisclosure; RoutingGuidance	Warn users when trade size may move price; Disclose expected price impact before execution; Guide users toward safer routing or order splitting	ExecutionCostBenchmarking; LiquidityDepthMonitoring; TradeSizingRecommendation	Compare implicit execution costs; Monitor liquidity depth; Suggest trade sizing to reduce adverse impact	5. Competition; 6. Equitable and Fair Treatment of Consumers; 7. Disclosure and Transparency; 9. Responsible Business Conduct and Culture of Financial Services Providers and Intermediaries
